layer,index,s,s_over_s1,log10_s_over_s1
4.0,43.0,0.020711096764016446,0.0009212390820719328,-3.035627646078901
4.0,44.0,0.019863408631590754,0.0008835335251959737,-3.0537769667781784
4.0,45.0,0.019354581606868995,0.0008609006657907452,-3.065046956313708
4.0,46.0,0.01773196644118887,0.0007887259990978515,-3.103073843111302
4.0,47.0,0.016019068972515173,0.0007125355341647778,-3.147193472502791
4.0,48.0,0.015613155856537034,0.0006944803326162847,-3.1583400487847744
4.0,49.0,0.015471175533433973,0.0006881649827331733,-3.1623074302223135
4.0,50.0,0.015471042445742182,0.0006881590629316091,-3.162311166169762
4.0,51.0,0.015226689251771798,0.0006772901208046173,-3.169225259121723
4.0,52.0,0.015226367770153062,0.000677275821154786,-3.169234428492992
4.0,53.0,0.015061156452965132,0.0006699271460011584,-3.173972423881316
4.0,54.0,0.014641823126841246,0.0006512750073509393,-3.1862355875373205
4.0,55.0,0.014042293247146537,0.0006246076433606249,-3.204392705586076
4.0,56.0,0.014042019533123708,0.0006245954684353655,-3.2044011709874316
4.0,57.0,0.013864694197226399,0.0006167079561741146,-3.2099204486869977
4.0,58.0,0.013864511844823024,0.0006166998450555866,-3.2099261606891685
4.0,59.0,0.013656306878935801,0.0006074387926911358,-3.2164974763069125
4.0,60.0,0.011261309093916016,0.0005009081928790926,-3.3002418649104412
4.0,61.0,0.011261029937305492,0.0005008957758650366,-3.3002526307705393
4.0,62.0,0.010675263330259812,0.000474840608553921,-3.3234521470958316
4.0,63.0,0.010675014719216542,0.0004748295502207046,-3.3234622612876925
4.0,64.0,0.00999064499253273,0.00044438847092917265,-3.3522372167806553
4.0,65.0,0.009990234145660979,0.0004443701962719048,-3.3522550767084494
4.0,66.0,0.009852686935660422,0.0004382520332925969,-3.358276060298157
4.0,67.0,0.009765307064395812,0.0004343653365467621,-3.362144839835251
4.0,68.0,0.009765156687350928,0.0004343586477068435,-3.3621515276355645
4.0,69.0,0.009074759992655043,0.00040364948611419627,-3.393995596080133
4.0,70.0,0.009074757427751509,0.00040364937202611083,-3.3939957188297827
4.0,71.0,0.009036764525246908,0.00040195943029934544,-3.3958177779758487
4.0,72.0,0.008442756768939838,0.00037553769288973214,-3.4253464661365975
4.0,73.0,0.008301227712072803,0.00036924241553574767,-3.432688416597738
4.0,74.0,0.00791182989843859,0.00035192182220934997,-3.4535538023001844
4.0,75.0,0.00791164437877303,0.00035191357020954747,-3.4535639859255536
4.0,76.0,0.007893538169958338,0.0003511081977380505,-3.454559030429731
4.0,77.0,0.007294244804581161,0.0003244513540130442,-3.4888504090867762
4.0,78.0,0.00729407249069436,0.00032444368941233695,-3.4888606686621175
4.0,79.0,0.0072429557270517544,0.0003221699923236141,-3.491914913250053
4.0,80.0,0.0072428397697456535,0.00032216483448946126,-3.4919218662155544
4.0,81.0,0.006648832678923663,0.00029574312668092953,-3.5290853399518727
4.0,82.0,0.006648667488711117,0.00029573577894452004,-3.5290961301300072
4.0,83.0,0.00656494499344373,0.00029201176396029656,-3.534599652249767
4.0,84.0,0.006516259894003127,0.0002898462284104282,-3.537832346461731
4.0,85.0,0.006515989039692393,0.0002898341806864743,-3.5378503986848227
4.0,86.0,0.006441734014093619,0.00028653128309484636,-3.5428279554285735
4.0,87.0,0.006440981995431148,0.00028649783295986756,-3.542878658642947
4.0,88.0,0.006333316120675116,0.0002817088054756715,-3.5501995778998237
4.0,89.0,0.006333069974735699,0.0002816978567914049,-3.550216457193166
4.0,90.0,0.006193941764011352,0.0002755093701748636,-3.559863626046186
4.0,91.0,0.006129686990838795,0.00027265128839722104,-3.564392445739927
4.0,92.0,0.006110761080100781,0.00027180945520826336,-3.5657354399017174
4.0,93.0,0.0058766893220276025,0.0002613978360649959,-3.5826980119694047
4.0,94.0,0.0058764007181974845,0.0002613849988342799,-3.5827193406668747
4.0,95.0,0.0055734851172669535,0.0002479111739892651,-3.605703898030432
4.0,96.0,0.005551676528015079,0.0002469411179380285,-3.6074065900728884
4.0,97.0,0.005551464235397205,0.00024693167506502914,-3.6074231975381936
4.0,98.0,0.005187425976305159,0.0002307390863544357,-3.6368788313557268
4.0,99.0,0.00500558763914503,0.00022265083372737405,-3.6523756742919318
4.0,100.0,0.004880455466126899,0.00021708489728652022,-3.6633703895961474
4.0,101.0,0.004671963493930701,0.00020781107874982653,-3.682331303209732
4.0,102.0,0.004671789571834784,0.00020780334261524033,-3.6823474708901096
4.0,103.0,0.004452526834396354,0.00019805043550115146,-3.7032241982708523
4.0,104.0,0.004227716705930532,0.00018805077789015763,-3.7257248657369066
4.0,105.0,0.004227645636662618,0.00018804761669652877,-3.7257321664271994
4.0,106.0,0.003937636388685219,0.00017514787234966013,-3.756595134009517
4.0,107.0,0.0039374714383220875,0.0001751405352818626,-3.7566133272924738
4.0,108.0,0.003920652727620334,0.0001743924313168695,-3.758472367503492
4.0,109.0,0.003863407049984121,0.00017184611732302076,-3.7648602758295557
4.0,110.0,0.0038632345279868826,0.00017183844346546582,-3.764879669857521
4.0,111.0,0.0036880253394895863,0.0001640450584110224,-3.7850368474915785
4.0,112.0,0.0036862846724228476,0.0001639676327416324,-3.785241873348841
4.0,113.0,0.0036861777405367093,0.0001639628763622985,-3.7852544715624337
4.0,114.0,0.0036126539837866064,0.00016069250594441585,-3.7940043765215186
4.0,115.0,0.0036125963898811374,0.0001606899441410883,-3.7940113002166274
4.0,116.0,0.0034924312333346214,0.00015534494287074155,-3.808702880285286
4.0,117.0,0.003315046660342194,0.0001474547957163339,-3.831341098193423
4.0,118.0,0.0030997976256886776,0.00013788041994278264,-3.860497402530151
4.0,119.0,0.003042898465139545,0.00013534951918787829,-3.8685432826671886
4.0,120.0,0.0030425971677156926,0.0001353361173402918,-3.868586287154117
4.0,121.0,0.0030296027638305424,0.00013475812029630974,-3.870445055502091
4.0,122.0,0.003029425164376919,0.00013475022059116631,-3.870470515184282
4.0,123.0,0.002863491382502284,0.00012736940987695533,-3.8949348633416836
4.0,124.0,0.002718888963958397,0.00012093742798615574,-3.917439271907502
4.0,125.0,0.002543751380376069,0.00011314722795116777,-3.9463560815701326
4.0,126.0,0.0024033550971895947,0.00010690233688997914,-3.9710128009901946
4.0,127.0,0.0023630876584934965,0.0001051112227503247,-3.9783509117707054
4.0,128.0,0.0023629921871955186,0.00010510697614320796,-3.978368458092076
4.0,129.0,0.002324869637295683,0.00010341126764084688,-3.9854321381507907
4.0,130.0,0.00232437770788007,0.00010338938639484396,-3.9855240421583096
4.0,131.0,0.002244445477854855,9.983396414678956e-5,-4.000721683841368
4.0,132.0,0.0022432203414645855,9.977946951830878e-5,-4.000958809335339
4.0,133.0,0.002243097675867488,9.977401329629604e-5,-4.000982558428357
4.0,134.0,0.002170032101710729,9.652402305028561e-5,-4.015364585311447
4.0,135.0,0.002123016550011233,9.443274974958814e-5,-4.024877364081859
4.0,136.0,0.002117982445996881,9.420883049441409e-5,-4.025908387491031
4.0,137.0,0.002117981370371642,9.420878265011018e-5,-4.02590860804915
4.0,138.0,0.002048327907866904,9.111056469515952e-5,-4.04043126163524
4.0,139.0,0.0020478467104319826,9.10891608125794e-5,-4.040533298980386
4.0,140.0,0.00201770446354314,8.974841984787551e-5,-4.046973189071531
4.0,141.0,0.001969665557752628,8.761162728790444e-5,-4.057438253057024
4.0,142.0,0.0019694101313255325,8.760026580328992e-5,-4.057494576061064
4.0,143.0,0.0018636064226454144,8.289406832013084e-5,-4.081476545300181
4.0,144.0,0.0018635445672596767,8.289131696420665e-5,-4.08149096030659
4.0,145.0,0.0018504083590221159,8.230701239759858e-5,-4.0845631621650655
4.0,146.0,0.0018503342831685378,8.23037174696606e-5,-4.0845805482616235
4.0,147.0,0.0017804790909363211,7.91965264839194e-5,-4.101293865909847
4.0,148.0,0.0017804414458622412,7.919485201376048e-5,-4.101303048393857
4.0,149.0,0.0017598815170445424,7.828033695126564e-5,-4.106347313625171
4.0,150.0,0.001726209617454028,7.678259541570979e-5,-4.114737211889487
4.0,151.0,0.0017261917582764327,7.678180103130022e-5,-4.114741705076367
4.0,152.0,0.001596038188807263,7.099251057351612e-5,-4.1487874651986365
4.0,153.0,0.0015693368443485773,6.980482252688678e-5,-4.156114572728308
4.0,154.0,0.0015693194712161707,6.98040497619901e-5,-4.156119380553554
4.0,155.0,0.0014626649361639647,6.506000713161571e-5,-4.186685893448552
4.0,156.0,0.001462645877302019,6.505915938469606e-5,-4.186691552442828
4.0,157.0,0.0014164361646672717,6.300373017515251e-5,-4.200633737109467
4.0,158.0,0.0014163640074056644,6.300052058706525e-5,-4.200655861861407
4.0,159.0,0.0013976213252492172,6.216683748944338e-5,-4.206441225213765
4.0,160.0,0.0013886992756833132,6.176998063314333e-5,-4.20922253482744
4.0,161.0,0.0013885662762284322,6.176406475639732e-5,-4.2092641303668765
4.0,162.0,0.0013540873170847076,6.0230424841801086e-5,-4.220184073475623
4.0,163.0,0.001350495716743329,6.007066881152607e-5,-4.221337532701583
4.0,164.0,0.001350380739846753,6.0065554586438535e-5,-4.221374508722191
4.0,165.0,0.0013291187145745848,5.9119809951670865e-5,-4.228266970707163
4.0,166.0,0.0013290764668714723,5.911793075446183e-5,-4.228280775520643
4.0,167.0,0.0012266535953141299,5.456211445695932e-5,-4.263108807721153
4.0,168.0,0.0012266171795404042,5.45604946666439e-5,-4.263121700851212
4.0,169.0,0.0012087749658023493,5.3766864817222575e-5,-4.269485286793793
4.0,170.0,0.0011163907474946923,4.965757241994375e-5,-4.30401451535722
4.0,171.0,0.00109091469166384,4.852438577339185e-5,-4.31403995324851
4.0,172.0,0.0010869059545141144,4.834607530658465e-5,-4.315638775807979
4.0,173.0,0.0010868701109384958,4.834448096790344e-5,-4.315653098044157
4.0,174.0,0.0010180673332582035,4.528410186406404e-5,-4.344054241355008
4.0,175.0,0.0010180388173324116,4.5282833462607556e-5,-4.344066406053999
4.0,176.0,0.0009817057105093562,4.366672020893156e-5,-4.359849426550251
4.0,177.0,0.0009816035815303644,4.366217746511015e-5,-4.3598946094995075
4.0,178.0,0.0009715583294490211,4.321536004582813e-5,-4.364361864353944
4.0,179.0,0.0009712241223335958,4.3200494360068255e-5,-4.364511283355892
4.0,180.0,0.0009659115822481226,4.29641901407613e-5,-4.366893370086175
4.0,181.0,0.0009658156768938329,4.2959924226620766e-5,-4.366936493323154
4.0,182.0,0.0009302168988849533,4.137647425535894e-5,-4.3832465189065974
4.0,183.0,0.0009301334092306254,4.1372760597246484e-5,-4.383285499840497
4.0,184.0,0.0008966297420369427,3.988250211585227e-5,-4.399217603093076
4.0,185.0,0.0008855458402439331,3.938948508107562e-5,-4.404619696467049
4.0,186.0,0.0007883833266411602,3.5067651917767e-5,-4.4550933129122505
4.0,187.0,0.000784012378840984,3.487323015511971e-5,-4.457507823958329
4.0,188.0,0.0007839802392804662,3.487180057272883e-5,-4.457525627656668
4.0,189.0,0.0007572550083442084,3.3683050044622854e-5,-4.47258858945343
4.0,190.0,0.0007572020899601997,3.368069621063403e-5,-4.472618939817532
4.0,191.0,0.0007351854752053353,3.2701387089624966e-5,-4.485433825547855
4.0,192.0,0.0007350930217725455,3.269727471853578e-5,-4.485488443793078
4.0,193.0,0.000720674371233505,3.205592653023608e-5,-4.494091665944387
4.0,194.0,0.0007206330041460325,3.205408650321456e-5,-4.494116595391267
4.0,195.0,0.0006964317254736222,3.097760252927678e-5,-4.508952196925297
4.0,196.0,0.000696410077713363,3.09766396269729e-5,-4.508965696667774
4.0,197.0,0.0006602788641419092,2.93695066777154e-5,-4.53210334829999
4.0,198.0,0.0005754211988298398,2.559499880932099e-5,-4.591844886317109
4.0,199.0,0.0005252372028647368,2.3362791654656164e-5,-4.631475263966577
4.0,200.0,0.000524196851868209,2.3316516365230686e-5,-4.632336335404096
4.0,201.0,0.0005240932765955709,2.3311909289604628e-5,-4.632422155480605
4.0,202.0,0.000514835051606838,2.290009919632873e-5,-4.640162636423217
4.0,203.0,0.0005116762969939742,2.275959634255901e-5,-4.642835444726606
4.0,204.0,0.0005116027631492691,2.2756325523424267e-5,-4.642897862388194
4.0,205.0,0.00047700025916501204,2.121719027766408e-5,-4.673312128808817
4.0,206.0,0.00047257077059165853,2.102016459457935e-5,-4.677363887630436
4.0,207.0,0.00043200727232636354,1.9215881589515546e-5,-4.7163396861057425
4.0,208.0,0.0004319495159003941,1.921331255720161e-5,-4.71639775219764
4.0,209.0,0.0004162545178658274,1.851519184697414e-5,-4.732471783606406
4.0,210.0,0.00040562373375130296,1.804232969433408e-5,-4.74370738541553
4.0,211.0,0.0004055474208478781,1.8038935261393016e-5,-4.743789100039541
4.0,212.0,0.0003989974366682765,1.7747588961293375e-5,-4.750860638210458
4.0,213.0,0.00039897737627918865,1.774669666598715e-5,-4.750882473777562
4.0,214.0,0.0003795793723340128,1.688386455467524e-5,-4.772528140490212
4.0,215.0,0.0003795442986691853,1.68823044619791e-5,-4.772568271761802
4.0,216.0,0.0003514635418190046,1.5633259519584226e-5,-4.805950462557646
4.0,217.0,0.00035139225620275,1.5630088702681984e-5,-4.806038557299047
4.0,218.0,0.00034536957295262376,1.5362196989743053e-5,-4.813546670223007
4.0,219.0,0.00034536724126086314,1.536209327502424e-5,-4.81354960228293
4.0,220.0,0.00032247613695569666,1.4343886457781072e-5,-4.843333161186693
4.0,221.0,0.00032245497265048404,1.4342945059779366e-5,-4.843361665133342
4.0,222.0,0.0003101852546493511,1.3797182376255835e-5,-4.860209595003389
4.0,223.0,0.00031017228468120943,1.3796605466124928e-5,-4.860227754807174
4.0,224.0,0.0003015123628508083,1.3411408171710553e-5,-4.872525619680394
4.0,225.0,0.00030149275102579477,1.3410535828740063e-5,-4.87255386921656
4.0,226.0,0.0002821502557228251,1.255017276728948e-5,-4.9013502955882
4.0,227.0,0.00028208159686489973,1.2547118789802343e-5,-4.901455990306218
4.0,228.0,0.0002564930538603632,1.1408928662178896e-5,-4.942755135419541
4.0,229.0,0.0002543187667038358,1.1312215372339017e-5,-4.9464523349715055
4.0,230.0,0.0002543063601546923,1.131166352334353e-5,-4.946473521875372
4.0,231.0,0.00023123229852932504,1.0285318680594494e-5,-4.987782247568719
4.0,232.0,0.0002311915714209963,1.0283507120138777e-5,-4.987858746900202
4.0,233.0,0.00022795913335165282,1.0139726792433966e-5,-4.9939737465940865
4.0,234.0,0.0002139482792444457,9.516517576435683e-6,-5.021521945945692
4.0,235.0,0.0002139286088062953,9.515642626325986e-6,-5.021561876883726
4.0,236.0,0.00019028927918439054,8.464154403861801e-6,-5.072416422797839
4.0,237.0,0.000190257047792887,8.462720736786563e-6,-5.072489990269209
4.0,238.0,0.00016641520610625858,7.402224684812419e-6,-5.130637736601994
4.0,239.0,0.00012874807599988673,5.726773463717902e-6,-5.242089996108452
4.0,240.0,0.00012867780445971054,5.723647753384678e-6,-5.242327101583914
5.0,1.0,20.693009106755316,1.0,0.0
5.0,2.0,0.6106960180053608,0.02951219007611593,-1.5299985606566102
5.0,3.0,0.5255097606613559,0.025395521644544252,-1.5952428619840215
5.0,4.0,0.4631316325167138,0.022381067447823363,-1.6501192039719215
5.0,5.0,0.45287736937999296,0.021885525060352354,-1.6598430296732887
5.0,6.0,0.32246157915336815,0.015583116862791081,-1.807345672406204
5.0,7.0,0.322461244183006,0.015583100675181032,-1.8073461235478745
5.0,8.0,0.3111067867318192,0.015034390847982429,-1.8229141636206132
5.0,9.0,0.31110653970193475,0.015034378910139888,-1.822914508466058
5.0,10.0,0.29748115501858324,0.014375925390255076,-1.8423641898420848
5.0,11.0,0.29748075383521094,0.014375906002868243,-1.8423647755324366
5.0,12.0,0.282681515300281,0.013660725409336359,-1.8645262382161905
5.0,13.0,0.2826810228905121,0.013660701613388348,-1.864526994724912
5.0,14.0,0.21913708702035642,0.01058990917608103,-1.975107764585242
5.0,15.0,0.1970416003374767,0.009522133746761445,-2.0212657227698747
5.0,16.0,0.12117086726945363,0.0058556426783718425,-2.232425432555204
5.0,17.0,0.12117051467174969,0.0058556256389116984,-2.232426696319865
5.0,18.0,0.11494951048598795,0.005554992504616558,-2.255316522718769
5.0,19.0,0.1149492021181285,0.005554977602585738,-2.2553176877749648
5.0,20.0,0.11405759096955002,0.0055118900485244295,-2.2586994543434256
5.0,21.0,0.1140570779601713,0.005511865257089985,-2.2587014077219028
5.0,22.0,0.10498746498640808,0.005073571680405558,-2.2946861994493424
5.0,23.0,0.10498722509832943,0.005073560087694348,-2.2946871917791207
5.0,24.0,0.09889319120921654,0.004779062856398805,-2.320657257403953
5.0,25.0,0.09889312305749105,0.004779059562932633,-2.320657556695827
5.0,26.0,0.09835544894423034,0.004753076192873361,-2.323025223811861
5.0,27.0,0.09252703747822685,0.0044714152978370374,-2.349554991688026
5.0,28.0,0.09201611953906956,0.0044467249332544164,-2.3519597344288434
5.0,29.0,0.07620946789821902,0.003682860598236538,-2.433814719527497
5.0,30.0,0.06360525281361881,0.003073755609224307,-2.512330665718719
5.0,31.0,0.06360414614132363,0.003073702128732926,-2.512338222104883
5.0,32.0,0.04530278941520551,0.002189279924514035,-2.6596987053578673
5.0,33.0,0.04530231676302055,0.0021892570833611353,-2.65970323645428
5.0,34.0,0.044584699920576766,0.002154577891043498,-2.666637800930956
5.0,35.0,0.04369459404852061,0.0021115630802219254,-2.675395940058115
5.0,36.0,0.04369409215264883,0.0021115388258532547,-2.6754009285896303
5.0,37.0,0.04277587467235534,0.0020671655075235524,-2.684624750210341
5.0,38.0,0.042310261351591875,0.0020446645112517504,-2.6893779408912417
5.0,39.0,0.04107419691765237,0.001984931080141628,-2.7022545680110994
5.0,40.0,0.03967544001235066,0.0019173354540978024,-2.717301896971507
5.0,41.0,0.038712267642243725,0.0018707896682655955,-2.7279750372174734
5.0,42.0,0.0387115071282938,0.0018707529160491344,-2.727983569144852
5.0,43.0,0.03672489077130705,0.0017747486884021166,-2.750863136111646
5.0,44.0,0.036461641181495905,0.001762027020497123,-2.7539874360131753
5.0,45.0,0.03646146036895961,0.0017620182826410015,-2.753989589676009
5.0,46.0,0.035643260106029126,0.0017224783462929632,-2.763846229010809
5.0,47.0,0.035270896773871734,0.0017044837022933221,-2.768407146994736
5.0,48.0,0.035082567259000226,0.0016953825844278675,-2.770732282382982
5.0,49.0,0.031130347669190234,0.0015043895988538277,-2.822639677892555
5.0,50.0,0.03112980962801279,0.0015043635977452085,-2.822647184083498
5.0,51.0,0.030754575880041643,0.0014862302394677673,-2.827913906601786
5.0,52.0,0.03075432174482311,0.0014862179582564065,-2.8279174953353623
5.0,53.0,0.02910080158037692,0.0014063107704754669,-2.8519186971049826
5.0,54.0,0.02853742465420372,0.0013790852991451864,-2.860408871023287
5.0,55.0,0.028432094200776636,0.001373995152377083,-2.8620147995178056
5.0,56.0,0.02843190896622726,0.0013739862008249708,-2.862017628947257
5.0,57.0,0.02793183849080462,0.0013498200453449837,-2.869724126707244
5.0,58.0,0.027931619669565717,0.0013498094706993256,-2.8697275290335487
5.0,59.0,0.027320685971211168,0.001320285794601628,-2.879332049412473
5.0,60.0,0.025076062573138838,0.0012118132478351183,-2.9165643040013642
5.0,61.0,0.025075836743129274,0.0012118023344871176,-2.916568215188312
5.0,62.0,0.023776195262424315,0.0011489965108391355,-2.93968129013296
5.0,63.0,0.02377603536595931,0.0011489887837626055,-2.9396842108015178
5.0,64.0,0.023343142032487305,0.0011280689972183332,-2.947664336350215
5.0,65.0,0.022864132317378057,0.0011049206134990763,-2.956668924112642
5.0,66.0,0.022466604483325516,0.001085709882377194,-2.9642862091074327
5.0,67.0,0.022215283751446133,0.0010735646824895015,-2.969171784108964
5.0,68.0,0.020687582700125256,0.000999737766189438,-3.0001139016319778
5.0,69.0,0.0206871768652098,0.0009997181540144584,-3.000122421409069
5.0,70.0,0.019992373694498067,0.0009661414437773324,-3.014959287916591
5.0,71.0,0.01997027272556125,0.0009650734034153532,-3.0154396529920993
5.0,72.0,0.019969828233493157,0.0009650519231141655,-3.01544931949007
5.0,73.0,0.018887753881871434,0.0009127601396408534,-3.0396433338746887
5.0,74.0,0.018262559864753003,0.000882547326516718,-3.0542619963152617
5.0,75.0,0.017817370429601697,0.0008610333247176286,-3.0649800396486646
5.0,76.0,0.017817329370535425,0.0008610313405177446,-3.0649810404555193
5.0,77.0,0.017537538212554753,0.0008475102930694383,-3.071855018557195
5.0,78.0,0.017537465362825685,0.000847506772569897,-3.0718568225903877
5.0,79.0,0.017423460539629145,0.0008419974325503577,-3.074689232765092
5.0,80.0,0.017146357012192803,0.0008286062661904162,-3.081651786749009
5.0,81.0,0.016912549368387434,0.000817307395030637,-3.087614571549241
5.0,82.0,0.016912344660732426,0.0008172975024309695,-3.087619828234149
5.0,83.0,0.016213703241351348,0.0007835353069099225,-3.1059414289967013
5.0,84.0,0.01585944225795058,0.000766415467954982,-3.115535738820292
5.0,85.0,0.015859125944347477,0.0007664001819421325,-3.1155444008287096
5.0,86.0,0.015279306859206341,0.0007383801350678549,-3.131719995820801
5.0,87.0,0.015279304728889116,0.000738380032119211,-3.131720056372309
5.0,88.0,0.01512390453305838,0.00073087024004262,-3.1361597215862735
5.0,89.0,0.01512380473411545,0.0007308654172088594,-3.1361625873986783
5.0,90.0,0.014860829500692129,0.0007181570077133321,-3.1437805973605024
5.0,91.0,0.014793521872413968,0.0007149043329606695,-3.145752070712303
5.0,92.0,0.014793264438524628,0.0007148918923393944,-3.1457596282832014
5.0,93.0,0.014754711984092957,0.0007130288257243467,-3.146892912504423
5.0,94.0,0.014754365254695373,0.000713012069853038,-3.1469031183582263
5.0,95.0,0.014379739549750832,0.0006949080955585386,-3.158072628835844
5.0,96.0,0.014379130471118634,0.0006948786615294394,-3.158091024516123
5.0,97.0,0.013862998949835158,0.0006699363479866989,-3.1739664585399794
5.0,98.0,0.013862825583059483,0.0006699279699506781,-3.1739718897388918
5.0,99.0,0.013783474140333424,0.0006660932718496583,-3.176464953091864
5.0,100.0,0.013239453744882385,0.0006398032145339516,-3.1939535822405802
5.0,101.0,0.012767845998182278,0.0006170125346349055,-3.2097060131669575
5.0,102.0,0.011644649608213502,0.000562733508120482,-3.249697223892475
5.0,103.0,0.011644566259316206,0.0005627294802433925,-3.2497003324527953
5.0,104.0,0.011298057075583783,0.0005459842508789834,-3.2628198845022207
5.0,105.0,0.010975006565422102,0.0005303726736310799,-3.275418860163156
5.0,106.0,0.010974626361100862,0.0005303543000673668,-3.2754339055754667
5.0,107.0,0.01083727800149495,0.0005237168719921492,-3.280903434700656
5.0,108.0,0.010837182775494138,0.0005237122701481002,-3.280907250816509
5.0,109.0,0.010756590875616964,0.000519817626335719,-3.284148998227558
5.0,110.0,0.010557171641465041,0.000510180592247389,-3.292276066385148
5.0,111.0,0.010313274764889222,0.0004983941538750115,-3.3024270605597894
5.0,112.0,0.01031310863797131,0.000498386125708733,-3.302434056260619
5.0,113.0,0.009908246027846481,0.0004788209378698768,-3.319826867032265
5.0,114.0,0.009609196800448515,0.00046436923459873,-3.3331365608684336
5.0,115.0,0.009271967920886972,0.0004480724805683336,-3.3486517284911663
5.0,116.0,0.00927185730654659,0.0004480671350750894,-3.348656909644144
5.0,117.0,0.009219378146407057,0.0004455310534511558,-3.351122020308426
5.0,118.0,0.009219216241200845,0.0004455232293012037,-3.3511296471953975
5.0,119.0,0.008678190517205284,0.0004193778909792416,-3.377394468669933
5.0,120.0,0.008678076242120242,0.0004193723685786834,-3.377400187530969
5.0,121.0,0.008492119508848501,0.0004103859165690994,-3.386807551554316
5.0,122.0,0.008491834929787992,0.0004103721641438701,-3.386822105422333
5.0,123.0,0.008061510407725347,0.0003895765166939223,-3.409407229867404
5.0,124.0,0.007939923735437218,0.00038370078003035325,-3.416007317917832
5.0,125.0,0.00793975198850759,0.0003836924802742017,-3.416016712158007
5.0,126.0,0.007259227058639733,0.0003508057731569803,-3.45493326812929
5.0,127.0,0.007153457221772691,0.0003456943929646953,-3.461307664496473
5.0,128.0,0.007105891650854545,0.00034339576299392816,-3.4642050677065783
5.0,129.0,0.0071056334932026914,0.00034338328739646806,-3.4642208459488906
5.0,130.0,0.006709534854493049,0.0003242416228533285,-3.4891312355848876
5.0,131.0,0.006686144958144297,0.0003231112944304257,-3.4906478608524285
5.0,132.0,0.0066860030440365655,0.000323104436360292,-3.490657078894868
5.0,133.0,0.006508235340196207,0.0003145137232879083,-3.502360400081402
5.0,134.0,0.006508008230267001,0.0003145027480871516,-3.502375555389232
5.0,135.0,0.006197414502137509,0.0002994931510523686,-3.5236131048078034
5.0,136.0,0.0061691208407193,0.000298125845733348,-3.5256003715929842
5.0,137.0,0.006168739682665698,0.00029810742608004205,-3.525627205230656
5.0,138.0,0.00610912684635475,0.00029522660599228174,-3.5298445062156842
5.0,139.0,0.006083820813409225,0.0002940036793113447,-3.531647234572143
5.0,140.0,0.006083542682740959,0.00029399023850789117,-3.5316670894264073
5.0,141.0,0.00603787380667682,0.0002917832672632291,-3.5349396169785825
5.0,142.0,0.005757424433405,0.0002782304112322391,-3.5555954023507246
5.0,143.0,0.0057569316793816385,0.0002782065986479591,-3.555632573400728
5.0,144.0,0.005337069838636376,0.00025791656549815505,-3.588520763044709
5.0,145.0,0.005305319611209206,0.0002563822199004041,-3.591112096418779
5.0,146.0,0.005305197238879704,0.0002563763061964633,-3.591122113956698
5.0,147.0,0.005189318523791893,0.00025077640941538167,-3.600713320084528
5.0,148.0,0.005189123075383866,0.00025076696427344904,-3.6007296774854542
5.0,149.0,0.0050951585050018795,0.00024622607948007643,-3.608665949883781
5.0,150.0,0.004921905420593579,0.00023785353764652832,-3.623690384841344
5.0,151.0,0.004921830622543782,0.00023784992299341474,-3.6236969848517755
5.0,152.0,0.004812580478162874,0.0002325703552023175,-3.6334456438317773
5.0,153.0,0.004812202571717479,0.00023255209268460217,-3.633479748015351
5.0,154.0,0.004650012284244899,0.00022471416603817585,-3.648369548683288
5.0,155.0,0.004649820035212533,0.0002247048755076699,-3.64838750442508
5.0,156.0,0.004627259342324278,0.000223614618756133,-3.6504998079520314
5.0,157.0,0.00462719852149486,0.00022361167955917502,-3.6505055163686646
5.0,158.0,0.004563678753502961,0.00022054205504665487,-3.656508582916391
5.0,159.0,0.004456969433570836,0.00021538527386603433,-3.6667839932262876
5.0,160.0,0.004415351521383558,0.00021337406747393492,-3.6708583639056074
5.0,161.0,0.004414778151244021,0.0002133463590755778,-3.670914764320385
5.0,162.0,0.004324858465785299,0.0002090009453662992,-3.6798517494562257
5.0,163.0,0.004238887629876602,0.00020484636178373883,-3.688571745019492
5.0,164.0,0.004238858957244984,0.00020484497616449562,-3.688574682678825
5.0,165.0,0.004079570516153783,0.00019714728269374756,-3.705209204485984
5.0,166.0,0.004078800492932368,0.0001971100709369923,-3.7052911857630355
5.0,167.0,0.004076552916932195,0.0001970014557042546,-3.7055305646912533
5.0,168.0,0.004076475524569714,0.00019699771567968487,-3.705538809744293
5.0,169.0,0.004003612549687381,0.00019347657602781344,-3.7133716069636766
5.0,170.0,0.00392467964809331,0.0001896621041360332,-3.7220194356306235
5.0,171.0,0.003924306815121443,0.00018964408679646004,-3.722060694283122
5.0,172.0,0.003820466558782835,0.00018462595454692127,-3.7337072462994176
5.0,173.0,0.0038203895012679403,0.0001846222307040284,-3.7337160059601793
5.0,174.0,0.0037778878911691053,0.0001825683191689989,-3.7385745827918107
5.0,175.0,0.003777720690845904,0.00018256023912987366,-3.738593804056905
5.0,176.0,0.0037414637398141,0.00018080810386309087,-3.7427821082403585
5.0,177.0,0.0036480417637205203,0.00017629344020969877,-3.7537638472794206
5.0,178.0,0.0035638819025578497,0.00017222637288621335,-3.763900344624702
5.0,179.0,0.0035314602969214377,0.00017065958260118768,-3.7678693208985203
5.0,180.0,0.0033677759448122306,0.00016274945453500074,-3.7884804583225122
