n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,err_dmpf_cl,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
10,4-8-16,3,96,no,NaN,Z2,-0.1136137213,4.32110866e-03,2.52723382e-04,3.77274503e-03,17.098175,3.62467186e-05,1.90578709e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z3,0.3263197306,3.79311232e-04,3.35694565e-04,5.98671135e-04,1.129930,5.23238252e-05,3.12562876e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z4,0.2065606881,1.27169823e-03,2.40617167e-04,1.35260422e-03,5.285152,3.28233879e-05,2.18482176e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z5,0.0450521809,7.97362160e-04,4.85093610e-06,1.31490900e-03,164.372843,5.56633197e-06,3.25077082e-04,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z6,0.3309519723,8.43035484e-04,2.00974568e-04,6.87304993e-04,4.194737,6.66329763e-05,3.71485585e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z7,0.0529617514,5.41080875e-04,7.47828632e-05,9.33196000e-05,7.235359,6.16777836e-05,2.81344650e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z8,0.3827838627,2.19069454e-04,2.73220182e-05,9.48066737e-06,8.018055,9.81389211e-06,2.14667093e-05,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z9,0.0189315908,3.96840968e-03,3.37294349e-04,4.06983241e-03,11.765420,1.92516203e-05,6.18591574e-04,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,4-8-16,3,96,no,NaN,Z10,0.7890456106,6.62286858e-04,2.33957535e-04,6.76039989e-04,2.830799,5.55852777e-05,2.47696875e-03,1.116174e+03,false,1.921874e-02,2.557702e-01,1.814123e-06,0.823989,0.642499,242.5
10,3-8,2,96,no,NaN,Z_mid,0.0450521809,7.97362160e-04,5.13672534e-05,1.03284797e-03,15.522772,5.94811341e-05,1.34563828e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,ZZ_mid,-0.4400287306,1.31401821e-03,5.52083234e-03,6.57704178e-03,0.238011,5.40801837e-03,1.24744852e-02,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z_mean,0.2591817793,9.15212184e-04,2.32536213e-13,7.60200568e-04,3935783482.032227,2.32591724e-13,2.32758257e-13,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z1,0.5528241271,3.24385607e-04,2.09920542e-03,2.32555795e-03,0.154528,2.09284050e-03,1.08391657e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z2,-0.1136137213,4.32110866e-03,3.21044491e-03,5.92536238e-03,1.345953,3.23787313e-03,7.58560739e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z3,0.3263197306,3.79311232e-04,4.52218436e-03,4.58064966e-03,0.083878,4.57256418e-03,1.25584310e-02,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z4,0.2065606881,1.27169823e-03,3.35144803e-03,4.15499675e-03,0.379447,3.38546432e-03,8.77749555e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z5,0.0450521809,7.97362160e-04,5.13672534e-05,1.03284797e-03,15.522772,5.94811341e-05,1.34563828e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z6,0.3309519723,8.43035484e-04,5.98963330e-04,2.09846889e-03,1.407491,4.96716239e-04,1.57107969e-02,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z7,0.0529617514,5.41080875e-04,1.71202977e-04,7.28150627e-04,3.160464,2.43949594e-04,1.17752484e-02,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z8,0.3827838627,2.19069454e-04,3.03693029e-04,1.15647261e-03,0.721352,3.00883669e-04,1.44436950e-04,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z9,0.0189315908,3.96840968e-03,3.34002231e-03,6.81427044e-03,1.188139,3.33231555e-03,2.11069236e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,3-8,2,96,no,NaN,Z10,0.7890456106,6.62286858e-04,2.86541944e-03,1.74911735e-03,0.231131,2.90994728e-03,9.96819764e-03,1.630688e+02,false,1.267984e-02,7.126388e-04,1.403226e-08,0.779138,0.357537,242.5
10,4-8-16,3,128,no,NaN,Z_mid,0.0450521809,6.52475571e-04,5.71232848e-06,6.61870404e-04,114.222348,5.56633197e-06,3.25077082e-04,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,ZZ_mid,-0.4400287306,4.92193027e-04,1.69636857e-04,6.64734975e-04,2.901451,6.84454008e-05,2.79833993e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z_mean,0.2591817793,3.93013182e-04,2.19879670e-13,4.28076505e-04,1787401181.679626,2.19213536e-13,2.23099317e-13,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z1,0.5528241271,6.12411074e-04,5.61085844e-05,1.17319902e-03,10.914748,7.48038600e-07,3.11622633e-04,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z2,-0.1136137213,1.71175762e-03,1.10101447e-04,1.50614649e-03,15.547095,3.62467186e-05,1.90578709e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z3,0.3263197306,6.11485211e-04,1.49750417e-04,2.73032413e-04,4.083362,5.23238252e-05,3.12562876e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z4,0.2065606881,3.04111355e-04,1.04143901e-04,3.19407522e-04,2.920107,3.28233879e-05,2.18482176e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z5,0.0450521809,6.52475571e-04,5.71232848e-06,6.61870404e-04,114.222348,5.56633197e-06,3.25077082e-04,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z6,0.3309519723,1.18045235e-03,1.75286420e-05,1.38757861e-03,67.344198,6.66329763e-05,3.71485585e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z7,0.0529617514,1.18074123e-04,1.98290387e-05,1.37596564e-04,5.954606,6.16777836e-05,2.81344650e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z8,0.3827838627,9.51483355e-05,1.55685345e-05,2.28846609e-04,6.111579,9.81389211e-06,2.14667093e-05,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z9,0.0189315908,8.73458452e-04,1.25185555e-04,9.17301151e-04,6.977310,1.92516203e-05,6.18591574e-04,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,4-8-16,3,128,no,NaN,Z10,0.7890456106,1.31662424e-04,1.17495082e-04,4.50943487e-04,1.120578,5.55852777e-05,2.47696875e-03,4.507144e+03,false,7.592635e-03,8.511711e-02,2.012311e-07,0.824312,0.628706,392.4
10,3-8,2,128,no,NaN,Z_mid,0.0450521809,6.52475571e-04,5.79287489e-05,6.26548404e-04,11.263416,5.94811341e-05,1.34563828e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,ZZ_mid,-0.4400287306,4.92193027e-04,5.42960246e-03,6.16055573e-03,0.090650,5.40801837e-03,1.24744852e-02,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z_mean,0.2591817793,3.93013182e-04,2.32536213e-13,3.48781750e-04,1690116037.391502,2.32591724e-13,2.32758257e-13,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z1,0.5528241271,6.12411074e-04,2.09405827e-03,1.01885146e-03,0.292452,2.09284050e-03,1.08391657e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z2,-0.1136137213,1.71175762e-03,3.23262543e-03,4.16091568e-03,0.529526,3.23787313e-03,7.58560739e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z3,0.3263197306,6.11485211e-04,4.56292528e-03,4.24068712e-03,0.134012,4.57256418e-03,1.25584310e-02,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z4,0.2065606881,3.04111355e-04,3.37895617e-03,4.15238502e-03,0.090002,3.38546432e-03,8.77749555e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z5,0.0450521809,6.52475571e-04,5.79287489e-05,6.26548404e-04,11.263416,5.94811341e-05,1.34563828e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z6,0.3309519723,1.18045235e-03,5.16278626e-04,1.34401684e-03,2.286464,4.96716239e-04,1.57107969e-02,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z7,0.0529617514,1.18074123e-04,2.30031375e-04,5.81907457e-05,0.513296,2.43949594e-04,1.17752484e-02,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z8,0.3827838627,9.51483355e-05,3.01421169e-04,1.01952542e-05,0.315666,3.00883669e-04,1.44436950e-04,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z9,0.0189315908,8.73458452e-04,3.33379004e-03,4.32627225e-03,0.262002,3.33231555e-03,2.11069236e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,3-8,2,128,no,NaN,Z10,0.7890456106,1.31662424e-04,2.90142801e-03,3.12675294e-03,0.045378,2.90994728e-03,9.96819764e-03,1.779281e+02,false,5.288698e-03,1.363453e-04,5.136524e-10,0.779138,0.314773,392.4
10,4-8-16,3,192,no,NaN,Z_mid,0.0450521809,2.75548767e-04,5.75107739e-06,4.26386560e-04,47.912547,5.56633197e-06,3.25077082e-04,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,ZZ_mid,-0.4400287306,2.43184006e-04,2.37784599e-05,1.95798858e-04,10.227071,6.84454008e-05,2.79833993e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z_mean,0.2591817793,1.31089275e-04,2.19380070e-13,1.46453548e-04,597544141.879808,2.19213536e-13,2.23099317e-13,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z1,0.5528241271,3.07797046e-04,1.15975991e-05,2.58249014e-04,26.539721,7.48038600e-07,3.11622633e-04,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z2,-0.1136137213,3.26795624e-04,5.14335110e-05,3.13798426e-04,6.353749,3.62467186e-05,1.90578709e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z3,0.3263197306,6.40447538e-05,7.26551307e-05,1.56600544e-04,0.881490,5.23238252e-05,3.12562876e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z4,0.2065606881,3.31905786e-04,4.76588785e-05,3.42259533e-04,6.964196,3.28233879e-05,2.18482176e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z5,0.0450521809,2.75548767e-04,5.75107739e-06,4.26386560e-04,47.912547,5.56633197e-06,3.25077082e-04,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z6,0.3309519723,4.50426914e-04,5.21578571e-05,3.92298759e-04,8.635840,6.66329763e-05,3.71485585e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z7,0.0529617514,1.20471899e-04,5.49395433e-05,4.01521428e-05,2.192809,6.16777836e-05,2.81344650e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z8,0.3827838627,2.04998442e-04,1.09105303e-05,2.84346296e-04,18.789045,9.81389211e-06,2.14667093e-05,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z9,0.0189315908,2.47642571e-04,4.00147455e-05,3.85854964e-04,6.188783,1.92516203e-05,6.18591574e-04,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,4-8-16,3,192,no,NaN,Z10,0.7890456106,1.02042882e-05,6.87343245e-05,3.76121504e-05,0.148460,5.55852777e-05,2.47696875e-03,2.501146e+04,false,1.438533e-03,1.665252e-02,7.738279e-09,0.824982,0.596446,714.9
10,3-8,2,192,no,NaN,Z_mid,0.0450521809,2.75548767e-04,5.83003984e-05,2.34096640e-04,4.726362,5.94811341e-05,1.34563828e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,ZZ_mid,-0.4400287306,2.43184006e-04,5.42443511e-03,5.13656411e-03,0.044831,5.40801837e-03,1.24744852e-02,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z_mean,0.2591817793,1.31089275e-04,2.32536213e-13,1.03686082e-04,563737037.170924,2.32591724e-13,2.32758257e-13,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z1,0.5528241271,3.07797046e-04,2.09376673e-03,1.89202552e-03,0.147006,2.09284050e-03,1.08391657e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z2,-0.1136137213,3.26795624e-04,3.23388176e-03,3.50945676e-03,0.101054,3.23787313e-03,7.58560739e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z3,0.3263197306,6.40447538e-05,4.56523289e-03,4.59922136e-03,0.014029,4.57256418e-03,1.25584310e-02,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z4,0.2065606881,3.31905786e-04,3.38051426e-03,3.52767273e-03,0.098182,3.38546432e-03,8.77749555e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z5,0.0450521809,2.75548767e-04,5.83003984e-05,2.34096640e-04,4.726362,5.94811341e-05,1.34563828e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z6,0.3309519723,4.50426914e-04,5.11595283e-04,8.43610919e-04,0.880436,4.96716239e-04,1.57107969e-02,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z7,0.0529617514,1.20471899e-04,2.33363473e-04,1.28659886e-04,0.516241,2.43949594e-04,1.17752484e-02,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z8,0.3827838627,2.04998442e-04,3.01292489e-04,5.60439642e-04,0.680397,3.00883669e-04,1.44436950e-04,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z9,0.0189315908,2.47642571e-04,3.33343704e-03,3.54195211e-03,0.074290,3.33231555e-03,2.11069236e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,3-8,2,192,no,NaN,Z10,0.7890456106,1.02042882e-05,2.90346757e-03,2.87323938e-03,0.003515,2.90994728e-03,9.96819764e-03,1.837761e+02,false,1.071258e-03,1.037035e-04,2.971500e-10,0.779138,0.256216,714.9
10,4-8-16,3,256,no,NaN,Z_mid,0.0450521809,3.81315519e-05,5.56570560e-06,5.05717491e-05,6.851162,5.56633197e-06,3.25077082e-04,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,ZZ_mid,-0.4400287306,2.63555969e-05,5.78082549e-05,7.27860754e-05,0.455914,6.84454008e-05,2.79833993e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z_mean,0.2591817793,4.07936883e-05,2.19213536e-13,4.21641725e-05,186091100.840466,2.19213536e-13,2.23099317e-13,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z1,0.5528241271,9.34396678e-05,3.20041268e-06,7.14538858e-05,29.196131,7.48038600e-07,3.11622633e-04,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z2,-0.1136137213,5.94405419e-05,3.94859695e-05,1.53947470e-04,1.505359,3.62467186e-05,1.90578709e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z3,0.3263197306,4.06676555e-05,5.65834196e-05,7.95368350e-05,0.718720,5.23238252e-05,3.12562876e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z4,0.2065606881,8.61361358e-05,3.59437736e-05,8.50246856e-05,2.396413,3.28233879e-05,2.18482176e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z5,0.0450521809,3.81315519e-05,5.56570560e-06,5.05717491e-05,6.851162,5.56633197e-06,3.25077082e-04,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z6,0.3309519723,9.17155847e-05,6.28130400e-05,3.14895175e-05,1.460136,6.66329763e-05,3.71485585e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z7,0.0529617514,6.32884273e-06,5.97574757e-05,6.53934034e-05,0.105909,6.16777836e-05,2.81344650e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z8,0.3827838627,3.25948947e-05,1.00702281e-05,4.57139836e-05,3.236758,9.81389211e-06,2.14667093e-05,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z9,0.0189315908,7.60243983e-05,2.39442063e-05,1.01915351e-04,3.175064,1.92516203e-05,6.18591574e-04,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,4-8-16,3,256,no,NaN,Z10,0.7890456106,1.48224090e-04,5.82816130e-05,8.94343561e-05,2.543239,5.55852777e-05,2.47696875e-03,9.727490e+04,false,2.247447e-04,3.771842e-03,3.948724e-10,0.824178,0.568457,1154.2
10,3-8,2,256,no,NaN,Z_mid,0.0450521809,3.81315519e-05,5.94265615e-05,1.07100519e-04,0.641658,5.94811341e-05,1.34563828e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,ZZ_mid,-0.4400287306,2.63555969e-05,5.40877713e-03,5.39651441e-03,0.004873,5.40801837e-03,1.24744852e-02,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z_mean,0.2591817793,4.07936883e-05,2.32536213e-13,4.35456269e-05,175429400.147768,2.32591724e-13,2.32758257e-13,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z1,0.5528241271,9.34396678e-05,2.09288331e-03,1.96424508e-03,0.044646,2.09284050e-03,1.08391657e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z2,-0.1136137213,5.94405419e-05,3.23768865e-03,3.35603433e-03,0.018359,3.23787313e-03,7.58560739e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z3,0.3263197306,4.06676555e-05,4.57222534e-03,4.60238046e-03,0.008894,4.57256418e-03,1.25584310e-02,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z4,0.2065606881,8.61361358e-05,3.38523553e-03,3.40129808e-03,0.025445,3.38546432e-03,8.77749555e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z5,0.0450521809,3.81315519e-05,5.94265615e-05,1.07100519e-04,0.641658,5.94811341e-05,1.34563828e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z6,0.3309519723,9.17155847e-05,4.97403935e-04,5.83869639e-04,0.184389,4.96716239e-04,1.57107969e-02,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z7,0.0529617514,6.32884273e-06,2.43460313e-04,2.63574720e-04,0.025995,2.43949594e-04,1.17752484e-02,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z8,0.3827838627,3.25948947e-05,3.00902565e-04,3.13679815e-04,0.108324,3.00883669e-04,1.44436950e-04,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z9,0.0189315908,7.60243983e-05,3.33236738e-03,3.43642809e-03,0.022814,3.33231555e-03,2.11069236e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,3-8,2,256,no,NaN,Z10,0.7890456106,1.48224090e-04,2.90964780e-03,2.76501468e-03,0.050942,2.90994728e-03,9.96819764e-03,1.841664e+02,false,1.832210e-04,4.793084e-06,6.347736e-13,0.779138,0.233272,1154.2
10,4-8-16,3,384,no,NaN,Z_mid,0.0450521809,1.02216500e-05,5.56999500e-06,1.71020680e-05,1.835127,5.56633197e-06,3.25077082e-04,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,ZZ_mid,-0.4400287306,4.10222541e-06,6.74541678e-05,7.13533883e-05,0.060815,6.84454008e-05,2.79833993e-03,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z_mean,0.2591817793,1.14375044e-05,2.19213536e-13,1.18633092e-05,52175173.987592,2.19213536e-13,2.23099317e-13,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z1,0.5528241271,1.79677935e-05,9.87522252e-07,1.99664884e-05,18.194824,7.48038600e-07,3.11622633e-04,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z2,-0.1136137213,1.49813604e-05,3.65800446e-05,5.25836707e-05,0.409550,3.62467186e-05,1.90578709e-03,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z3,0.3263197306,2.19361114e-06,5.27693119e-05,5.78210524e-05,0.041570,5.23238252e-05,3.12562876e-03,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z4,0.2065606881,1.79740459e-05,3.31485734e-05,1.17097038e-05,0.542227,3.28233879e-05,2.18482176e-03,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z5,0.0450521809,1.02216500e-05,5.56999500e-06,1.71020680e-05,1.835127,5.56633197e-06,3.25077082e-04,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
10,4-8-16,3,384,no,NaN,Z6,0.3309519723,1.09751132e-05,6.63081007e-05,5.25226448e-05,0.165517,6.66329763e-05,3.71485585e-03,6.652118e+05,false,2.319078e-05,3.676495e-04,3.769355e-12,0.824902,0.546008,1372.3
