n,family,r,chi,at_ceiling,eps_chi,obs,O_exact,err_direct,err_dmpf,ratio,err_proj,err_best_single,cond_N,singular,relerr_N,dc_max,dcNdc,dc_frac_null,corr_min,time_s
8,4-8-16,3,96,no,4.175249e-05,Z2,0.3476279498,1.37283554e-03,2.21561604e-04,6.196180,1.50322360e-05,5.62776983e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z3,-0.1930512129,5.67067065e-03,3.30602897e-04,17.152513,9.92883058e-06,2.88917543e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z4,0.5472968202,4.97095827e-03,7.32935853e-04,6.782256,1.37269516e-05,1.85901616e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z5,-0.2420958587,2.14804289e-03,5.43665009e-04,3.951041,2.38593918e-05,2.61300088e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z6,0.7480519530,4.41254187e-03,2.59098447e-04,17.030368,5.90578843e-06,2.53501122e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z7,-0.3692488824,7.13062991e-03,6.95934668e-05,102.461197,2.80992833e-05,1.43034509e-03,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,4-8-16,3,96,no,4.175249e-05,Z8,0.6822338771,4.94708225e-03,8.55377530e-05,57.835074,1.61731796e-05,8.66317780e-04,1.165382e+03,false,2.622293e-02,2.932698e-01,2.426347e-06,0.820648,0.566378,72.1
8,2-4-8-16,4,96,no,4.175249e-05,Z_mid,0.5472968202,4.97095827e-03,6.08387819e-04,8.170706,7.28682571e-06,1.85901616e-03,2.055657e+04,false,1.420974e-02,3.165788e-01,1.928645e-06,0.821657,0.156463,72.1
8,2-4-8-16,4,96,no,4.175249e-05,ZZ_mid,-0.5911151966,1.82390577e-03,1.01994641e-04,17.882369,5.02480428e-06,1.34601135e-03,2.055657e+04,false,1.420974e-02,3.165788e-01,1.928645e-06,0.821657,0.156463,72.1
8,2-4-8-16,4,96,no,4.175249e-05,Z_mean,0.1392920236,5.55422159e-05,5.49560397e-13,101066627.376162,5.46118706e-13,5.52058399e-13,2.055657e+04,false,1.420974e-02,3.165788e-01,1.928645e-06,0.821657,0.156463,72.1
