label,n,gamma,Jmean,dissipation,order,maxdim,cutoff,dt,t,S_op_mid,S_op_max,S_half_mid,linkdim_mid,linkdim_max,chi_req_mid_1e-06,chi_req_mid_1e-10,chi_req_max_1e-06,chi_req_max_1e-10,trace_re,trace_im,purity,z_mid_re,ceiling_mid,saturated
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,20.000000,0.3029769227,0.3029769227,2.0590617520,235,235,162,227,162,227,1.0000003980,-5.857e-08,0.0524525909,0.6291744675,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,21.000000,0.2396234113,0.2396234113,1.7977521395,225,225,146,209,146,209,0.9999999624,-4.330e-09,0.0593907883,0.6410041873,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,22.000000,0.1906934428,0.1906934428,1.5775415341,223,223,142,214,142,214,0.9999999367,1.067e-08,0.0671836395,0.6522578987,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,23.000000,0.1561338075,0.1561338075,1.3746928894,219,219,132,206,132,206,1.0000004529,-2.430e-09,0.0758355378,0.6744235250,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,24.000000,0.1283765524,0.1283765524,1.1833788719,214,214,121,198,121,198,0.9999996875,6.878e-09,0.0853414201,0.6931783390,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,25.000000,0.1079676253,0.1079676253,1.0762063588,214,214,124,203,124,203,0.9999999108,-3.793e-08,0.0956975413,0.7018323877,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,26.000000,0.0903061259,0.0903061259,0.9663081736,214,214,123,203,123,203,0.9999999451,-4.784e-08,0.1068884997,0.7162520604,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,27.000000,0.0760831380,0.0760831380,0.8683424743,208,208,120,198,120,198,0.9999997594,-1.231e-08,0.1188955444,0.7307021725,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,28.000000,0.0644969562,0.0644969562,0.7577343112,208,208,107,197,107,197,0.9999999496,2.338e-09,0.1316934217,0.7416363173,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,29.000000,0.0554495635,0.0555281843,0.6751237049,207,207,103,190,103,190,0.9999998542,3.889e-08,0.1452469373,0.7529801371,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,30.000000,0.0489202778,0.0489202778,0.5994187331,200,200,93,184,93,184,1.0000002529,-1.712e-08,0.1595167669,0.7655576919,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,31.000000,0.0433145016,0.0433145016,0.5402711936,200,200,86,184,86,184,0.9999999854,-2.779e-09,0.1744601828,0.7756585327,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,32.000000,0.0385655439,0.0385655439,0.4849273980,197,197,77,181,77,181,0.9999997036,2.105e-08,0.1900279776,0.7866697507,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,33.000000,0.0341399808,0.0341399808,0.4365333389,190,190,69,171,69,171,1.0000003791,1.150e-08,0.2061658966,0.7977238002,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,34.000000,0.0303049003,0.0303049003,0.4013357659,188,188,65,173,65,173,0.9999997498,-2.228e-08,0.2228192561,0.8071261835,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,35.000000,0.0267916123,0.0267916123,0.3665079257,187,187,59,171,59,171,1.0000006775,-8.348e-09,0.2399301797,0.8166692736,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,36.000000,0.0234812639,0.0234812639,0.3337302244,185,185,53,172,53,172,1.0000000430,-8.721e-08,0.2574399120,0.8251781330,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,37.000000,0.0206773834,0.0207767339,0.3034839776,178,178,45,159,45,159,0.9999998511,-6.356e-09,0.2752883449,0.8335088686,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,38.000000,0.0184929070,0.0184929070,0.2791500776,175,175,39,155,39,155,1.0000003392,3.256e-08,0.2934157272,0.8424677282,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,39.000000,0.0166784681,0.0166784681,0.2567511584,166,166,34,148,34,148,0.9999998748,4.696e-08,0.3117632808,0.8500432565,256,false
g0p050_open_n8,8,0.050000,0.500000,true,2,512,1.000e-12,0.02000,40.000000,0.0150278086,0.0150278086,0.2360325207,165,165,27,144,27,144,0.9999999289,-1.217e-08,0.3302723203,0.8568024102,256,false
